ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_7,182,341_Dry_Etch,Dry_Etch,DE_FE_70,Lot,uniform,71.64,3.58,min,,,,,,,,,,,,,,,,,,
Route_Product_7,183,342_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.888,0.04,min,0.666,min,,,,,,,,,,,,,,,,
Route_Product_7,184,343_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.696,0.03,min,0.522,min,,,,,,,,,,,,,,,,
Route_Product_7,185,384_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.872,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_7,186,385_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,3.21,0.16,min,,,,,SU385_7,need,constant,8.0,,min,,,,,,,,
Route_Product_7,187,386_Litho,Litho,Litho_FE_92,Wafer,uniform,2.592,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_7,188,387_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,26.43,1.32,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,189,388_Implant,Implant,Implant_128,Wafer,uniform,0.864,0.04,min,0.648,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_7,190,389_Diffusion,Diffusion,Diffusion_FE_44,Batch,uniform,448.002,22.4,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_7,191,399_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.656,0.08,min,,,,,,,,,,,,,,,,,,
Route_Product_7,192,400_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,3.252,0.16,min,,,,,SU400_7,need,constant,8.0,,min,,,,,,,,
Route_Product_7,193,401_Litho,Litho,Litho_FE_92,Wafer,uniform,2.346,0.12,min,,,,,,,,,,,204.0,,,,,,,
Route_Product_7,194,402_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,23.838,1.19,min,,,,,,,,,,,,,,,36.0,,,
Route_Product_7,195,403_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,19.452,0.97,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,196,405_Dry_Etch,Dry_Etch,DE_FE_72,Lot,uniform,62.952,3.15,min,,,,,,,,,,,,,,,,,,
Route_Product_7,197,406_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,173.484,8.67,min,,,,,,,,,,,,,,,,,,
Route_Product_7,198,407_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,99.75,4.99,min,,,,,,,,,,,,,,,,199.0,1.0,hr
Route_Product_7,199,408_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,1.026,0.05,min,0.7695,min,,,,,,,,,,,,,,,,
Route_Product_7,200,409_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.756,0.04,min,0.567,min,,,,,,,,,,,,,,,,
Route_Product_7,201,410_Wet_Etch,Wet_Etch,WE_FE_85,Wafer,uniform,1.164,0.06,min,0.873,min,,,,,,,,,,,,,,,,
Route_Product_7,202,411_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,3.222,0.16,min,,,,,,,,,,,,,,,,,,
Route_Product_7,203,412_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,2.85,0.14,min,,,,,SU412_7,need,constant,8.0,,min,,,,,,,,
Route_Product_7,204,413_Litho,Litho,Litho_FE_92,Wafer,uniform,3.246,0.16,min,,,,,,,,,,,,,,,,,,
Route_Product_7,205,414_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,16.44,0.82,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,206,415_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,19.044,0.95,min,,,,,,,,,,,,,,,16.0,,,
Route_Product_7,207,417_Dry_Etch,Dry_Etch,DE_FE_72,Lot,uniform,164.814,8.24,min,,,,,,,,,,,,,,,,,,
Route_Product_7,208,418_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,87.234,4.36,min,,,,,,,,,,,,,,,,,,
Route_Product_7,209,419_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,150.372,7.52,min,,,,,,,,,,,,,,,,,,
Route_Product_7,210,420_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,0.69,0.03,min,0.5175,min,,,,,,,,,,,,,,,,
Route_Product_7,211,421_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,19.908,1.0,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,212,422_TF,TF,TF_FE_113,Lot,uniform,79.08,3.95,min,67.218,min,,,,,,,,,,,,,,,,
Route_Product_7,213,423_Implant,Implant,Implant_119,Wafer,uniform,1.068,0.05,min,0.801,min,,,SU423,need,constant,15.0,,min,,,,,,,,
Route_Product_7,214,424_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,1.068,0.05,min,0.801,min,,,,,,,,,,,,,,,,
Route_Product_7,215,425_Def_Met,Def_Met,DefMet_FE_106,Lot,uniform,15.558,0.78,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,216,426_Dielectric,Dielectric,Dielectric_FE_130,Lot,uniform,49.356,2.47,min,44.4204,min,,,,,,,,,,,,,,,,
Route_Product_7,217,427_Wet_Etch,Wet_Etch,WE_FE_41,Wafer,uniform,1.026,0.05,min,0.7695,min,,,,,,,,,,,,,,,,
Route_Product_7,218,428_Planar,Planar,Planar_FE_80,Lot,uniform,38.67,1.93,min,27.069,min,,,,,,,,,,,,,,,,
Route_Product_7,219,429_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_7,220,430_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,59.352,2.97,min,53.4168,min,,,,,,,,,,,,,,,,
Route_Product_7,221,431_Dielectric,Dielectric,Dielectric_BE_60,Lot,uniform,49.824,2.49,min,44.8416,min,,,,,,,,,,,,,,,,
Route_Product_7,222,432_Dielectric,Dielectric,Dielectric_BE_20,Lot,uniform,33.636,1.68,min,30.2724,min,,,,,,,,,,,,,,,,
Route_Product_7,223,433_Dielectric,Dielectric,Dielectric_BE_60,Lot,uniform,39.468,1.97,min,35.5212,min,,,,,,,,,,,,,,,,
Route_Product_7,224,434_TF,TF,TF_BE_26,Lot,uniform,76.74,3.84,min,65.229,min,,,,,,,,,,,,,,,,
Route_Product_7,225,435_Wet_Etch,Wet_Etch,WE_BE_81,Wafer,uniform,0.816,0.04,min,0.612,min,,,,,,,,,,,,,,,,
Route_Product_7,226,436_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.194,0.06,min,0.8955,min,,,,,,,,,,,,,,,,
Route_Product_7,227,450_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.608,0.08,min,,,,,SU450_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,228,451_Litho,Litho,Litho_FE_92,Wafer,uniform,3.282,0.16,min,,,,,,,,,,,,,,,,,,
Route_Product_7,229,452_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,18.99,0.95,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_7,230,453_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,25.344,1.27,min,,,,,,,,,,,,,,,28.0,,,
Route_Product_7,231,454_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_7,232,456_Dry_Etch,Dry_Etch,DE_BE_67,Lot,uniform,74.844,3.74,min,,,,,,,,,,,,,,,,,,
Route_Product_7,233,457_Wet_Etch,Wet_Etch,WE_BE_7,Wafer,uniform,0.69,0.03,min,0.5175,min,,,,,,,,,,,,,,,,
Route_Product_7,234,458_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.978,0.05,min,0.7335,min,,,,,,,,,,,,,,,,
Route_Product_7,235,459_Delay,Delay_32,Delay_32,Lot,uniform,180.0,9.0,min,,,,,,,,,,,,,,,,,,
Route_Product_7,236,460_Dry_Etch,Dry_Etch,DE_BE_11,Lot,uniform,74.646,3.73,min,,,,,,,,,,,,,,,,,,
Route_Product_7,237,461_Wet_Etch,Wet_Etch,WE_BE_17,Wafer,uniform,1.188,0.06,min,0.891,min,,,,,,,,,,,,,,,,
Route_Product_7,238,462_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.246,0.16,min,,,,,,,,,,,,,,,,,,
Route_Product_7,239,463_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_7,240,464_Dry_Etch,Dry_Etch,DE_BE_12,Lot,uniform,170.046,8.5,min,,,,,,,,,,,,,,,,,,
Route_Product_7,241,465_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_7,242,467_Wet_Etch,Wet_Etch,WE_BE_17,Wafer,uniform,1.02,0.05,min,0.765,min,,,,,,,,,,,,,,243.0,10.0,hr
Route_Product_7,243,468_Diffusion,Diffusion,Diffusion_BE_123,Batch,uniform,460.578,23.03,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_7,244,469_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,29.58,1.48,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,245,471_TF,TF,TF_BE_24,Lot,uniform,86.934,4.35,min,73.8939,min,,,,,,,,,,,,,,248.0,8.0,hr
Route_Product_7,246,472_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,20.52,1.03,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,247,473_TF,TF,TF_BE_40,Lot,uniform,71.286,3.56,min,60.5931,min,,,,,,,,,,,,,,,,
Route_Product_7,248,474_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.606,0.03,min,0.4545,min,,,,,,,,,,,,,,,,
Route_Product_7,249,476_Planar,Planar,Planar_BE_75,Lot,uniform,65.184,3.26,min,45.6288,min,,,,,,,,,,,,,,261.0,24.0,hr
Route_Product_7,250,477_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,19.506,0.98,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,251,478_Dielectric,Dielectric,Dielectric_BE_20,Lot,uniform,50.862,2.54,min,45.7758,min,,,,,,,,,,,,,,,,
Route_Product_7,252,479_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,27.054,1.35,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,253,480_Dielectric,Dielectric,Dielectric_BE_60,Lot,uniform,38.202,1.91,min,34.3818,min,,,,,,,,,,,,,,,,
Route_Product_7,254,481_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,15.348,0.77,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,255,482_TF,TF,TF_BE_26,Lot,uniform,76.152,3.81,min,64.7292,min,,,,,,,,,,,,,,,,
Route_Product_7,256,483_Wet_Etch,Wet_Etch,WE_BE_81,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_7,257,484_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.63,0.03,min,0.4725,min,,,,,,,,,,,,,,,,
Route_Product_7,258,485_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.914,0.1,min,,,,,SU485_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,259,486_Litho,Litho,LithoTrack_BE_117,Wafer,uniform,1.806,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_7,260,487_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,27.414,1.37,min,,,,,,,,,,,,,,,24.0,,,
Route_Product_7,261,488_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,26.562,1.33,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,262,490_Dry_Etch,Dry_Etch,DE_BE_50,Lot,uniform,84.348,4.22,min,,,,,,,,,,,,,,,,270.0,8.0,hr
Route_Product_7,263,491_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.984,0.05,min,0.738,min,,,,,,,,,,,,,,,,
Route_Product_7,264,492_Wet_Etch,Wet_Etch,WE_BE_81,Wafer,uniform,1.146,0.06,min,0.8595,min,,,,,,,,,,,,,,,,
Route_Product_7,265,493_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.606,0.03,min,0.4545,min,,,,,,,,,,,,,,,,
Route_Product_7,266,494_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.458,0.07,min,,,,,SU494_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,267,495_Litho,Litho,LithoTrack_BE_117,Wafer,uniform,2.862,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_7,268,496_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.17,0.06,min,0.8775,min,,,,,,,,,,,,,,,,
Route_Product_7,269,497_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.496,0.12,min,,,,,SU497_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,270,498_Litho,Litho,Litho_BE_99,Wafer,uniform,2.352,0.12,min,,,,,,,,,,,,,,,,,,
Route_Product_7,271,499_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_7,272,501_Dry_Etch,Dry_Etch,DE_BE_67,Lot,uniform,86.778,4.34,min,,,,,,,,,,,,,,,,,,
Route_Product_7,273,502_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.128,0.06,min,0.846,min,,,,,,,,,,,,,,,,
Route_Product_7,274,503_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_7,275,504_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,23.106,1.16,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,276,505_Dry_Etch,Dry_Etch,DE_BE_11,Lot,uniform,114.882,5.74,min,,,,,,,,,,,,,,,,,,
Route_Product_7,277,506_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.11,0.06,min,0.8325,min,,,,,,,,,,,,,,,,
Route_Product_7,278,507_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,26.124,1.31,min,,,,,,,,,,,,,,,23.0,,,
Route_Product_7,279,509_TF,TF,TF_BE_23,Lot,uniform,86.994,4.35,min,73.9449,min,,,,,,,,,,,,,,,,
Route_Product_7,280,510_TF,TF,TF_BE_40,Lot,uniform,62.82,3.14,min,53.397,min,,,,,,,,,,,,,,281.0,2.0,hr
Route_Product_7,281,511_Planar,Planar,Planar_BE_75,Lot,uniform,63.618,3.18,min,44.5326,min,,,,,,,,,,,,,,282.0,2.0,hr
Route_Product_7,282,512_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,42.708,2.14,min,38.4372,min,,,,,,,,,,,,,,283.0,2.0,hr
Route_Product_7,283,515_Dielectric,Dielectric,Dielectric_BE_60,Lot,uniform,54.138,2.71,min,48.7242,min,,,,,,,,,,,,,,,,
Route_Product_7,284,516_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,26.16,1.31,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,285,517_TF,TF,TF_BE_26,Lot,uniform,62.226,3.11,min,52.8921,min,,,,,,,,,,,,,,,,
Route_Product_7,286,518_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.738,0.04,min,0.5535,min,,,,,,,,,,,,,,,,
Route_Product_7,287,519_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.078,0.15,min,,,,,SU519_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,288,520_Litho,Litho,Litho_BE_93,Wafer,uniform,1.8,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_7,289,521_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,15.54,0.78,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,290,522_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,19.776,0.99,min,,,,,,,,,,,,1.0,lot,288.0,31.0,,,
Route_Product_7,291,523_Dry_Etch,Dry_Etch,DE_BE_50,Lot,uniform,173.106,8.66,min,,,,,,,,,,,,,,,,,,
Route_Product_7,292,524_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,1.074,0.05,min,0.8055,min,,,,,,,,,,,,,,,,
Route_Product_7,293,525_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.17,0.06,min,0.8775,min,,,,,,,,,,,,,,,,
Route_Product_7,294,526_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.458,0.07,min,,,,,SU526_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,295,527_Litho,Litho,Litho_BE_93,Wafer,uniform,2.094,0.1,min,,,,,,,,,,,,,,,,,,
Route_Product_7,296,528_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,15.396,0.77,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_7,297,529_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,24.114,1.21,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,298,531_Dry_Etch,Dry_Etch,DE_BE_67,Lot,uniform,140.334,7.02,min,,,,,,,,,,,,,,,,300.0,4.0,hr
Route_Product_7,299,532_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.606,0.03,min,0.4545,min,,,,,,,,,,,,,,,,
Route_Product_7,300,533_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.954,0.05,min,0.7155,min,,,,,,,,,,,,,,303.0,4.0,hr
Route_Product_7,301,534_Dry_Etch,Dry_Etch,DE_BE_11,Lot,uniform,77.298,3.86,min,,,,,,,,,,,,,,,,,,
Route_Product_7,302,535_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.182,0.06,min,0.8865,min,,,,,,,,,,,,,,,,
Route_Product_7,303,536_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,26.22,1.31,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,304,538_TF,TF,TF_BE_23,Lot,uniform,80.016,4.0,min,68.0136,min,,,,,,,,,,,,,,306.0,6.0,hr
Route_Product_7,305,539_TF,TF,TF_BE_40,Lot,uniform,69.936,3.5,min,59.4456,min,,,,,,,,,,,,,,,,
Route_Product_7,306,540_Planar,Planar,Planar_BE_75,Lot,uniform,72.99,3.65,min,51.093,min,,,,,,,,,,,,,,307.0,2.0,hr
Route_Product_7,307,541_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,57.6,2.88,min,51.84,min,,,,,,,,,,,,,,308.0,2.0,hr
Route_Product_7,308,542_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,37.926,1.9,min,,,,,,,,,,,,,,,,,,
Route_Product_7,309,543_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,26.34,1.32,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,310,544_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.702,0.04,min,0.5265,min,,,,,,,,,,,,,,,,
Route_Product_7,311,545_Litho,Litho,Litho_BE_110,Wafer,uniform,2.568,0.13,min,,,,,,,,,,,316.0,,,,,,,
Route_Product_7,312,546_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,28.89,1.44,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,313,547_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,15.888,0.79,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_7,314,548_Dry_Etch,Dry_Etch,DE_BE_66,Lot,uniform,98.862,4.94,min,,,,,DE_BE_66_1,need,,,,,,,,,,,,
Route_Product_7,315,549_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.116,0.06,min,0.837,min,,,,,,,,,,,,,,,,
Route_Product_7,316,590_Litho,Litho,Litho_BE_110,Wafer,uniform,2.61,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_7,317,591_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,23.4,1.17,min,,,,,,,,,,,,,,,15.0,,,
Route_Product_7,318,592_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,16.242,0.81,min,,,,,,,,,,,,1.4,lot,316.0,42.0,,,
Route_Product_7,319,593_Dry_Etch,Dry_Etch,DE_BE_66,Lot,uniform,174.15,8.71,min,,,,,DE_BE_66_1,need,,,,,,,,,,,,
Route_Product_7,320,594_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,0.822,0.04,min,0.6165,min,,,,,,,,,,,,,,,,
Route_Product_7,321,595_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.198,0.16,min,,,,,SU595_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,322,596_Litho,Litho,Litho_BE_110,Wafer,uniform,2.64,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_7,323,597_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,22.98,1.15,min,,,,,,,,,,,,,,,35.0,,,
Route_Product_7,324,598_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.8,1.44,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_7,325,599_Dry_Etch,Dry_Etch,DE_BE_65,Lot,uniform,81.864,4.09,min,,,,,,,,,,,,,,,,,,
Route_Product_7,326,600_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.086,0.05,min,0.8145,min,,,,,,,,,,,,,,,,
Route_Product_7,327,602_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,117.504,5.88,min,,,,,DE_BE_13_1,need,,,,,,,,,,328.0,1.0,hr
Route_Product_7,328,603_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.062,0.05,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_7,329,604_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.802,1.04,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_7,330,606_TF,TF,TF_BE_23,Lot,uniform,67.878,3.39,min,57.6963,min,,,,,,,,,,,,,,,,
Route_Product_7,331,607_TF,TF,TF_BE_40,Lot,uniform,78.96,3.95,min,67.116,min,,,,,,,,,,,,,,332.0,2.0,hr
Route_Product_7,332,608_Planar,Planar,Planar_BE_75,Lot,uniform,53.154,2.66,min,37.2078,min,,,,,,,,,,,,,,333.0,2.0,hr
Route_Product_7,333,609_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,54.618,2.73,min,49.1562,min,,,,,,,,,,,,,,334.0,2.0,hr
Route_Product_7,334,610_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,35.874,1.79,min,,,,,,,,,,,,,,,,,,
Route_Product_7,335,611_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,11.838,0.59,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_7,336,612_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.666,0.03,min,0.4995,min,,,,,,,,,,,,,,,,
Route_Product_7,337,638_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.748,0.14,min,,,,,SU638_7,need,constant,15.0,,min,,,,,,,,
Route_Product_7,338,639_Litho,Litho,Litho_BE_110,Wafer,uniform,3.096,0.15,min,,,,,,,,,,,,,,,,,,
Route_Product_7,339,640_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.622,1.03,min,,,,,,,,,,,,,,,29.0,,,
Route_Product_7,340,641_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.758,1.44,min,,,,,,,,,,,,,,,23.0,,,
Route_Product_7,341,642_Dry_Etch,Dry_Etch,DE_BE_48,Lot,uniform,117.396,5.87,min,,,,,,,,,,,,,,,,,,
Route_Product_7,342,643_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.774,0.04,min,0.5805,min,,,,,,,,,,,,,,,,
Route_Product_7,343,644_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.02,0.05,min,0.765,min,,,,,,,,,,,,,,,,
Route_Product_7,344,645_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.214,1.01,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_7,345,646_TF,TF,TF_BE_2,Lot,uniform,63.762,3.19,min,54.1977,min,,,,,,,,,,,,,,,,
Route_Product_7,346,647_TF,TF,TF_BE_26,Lot,uniform,63.534,3.18,min,54.0039,min,,,,,,,,,,,,,,,,
Route_Product_7,347,648_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.786,0.04,min,0.5895,min,,,,,,,,,,,,,,,,
Route_Product_7,348,661_Litho,Litho,Litho_BE_110,Wafer,uniform,2.472,0.12,min,,,,,,,,,,,,,,,,,,
Route_Product_7,349,662_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,25.05,1.25,min,,,,,,,,,,,,,,,36.0,,,
Route_Product_7,350,663_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,15.174,0.76,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_7,351,664_Dry_Etch,Dry_Etch,DE_BE_69,Lot,uniform,66.462,3.32,min,,,,,,,,,,,,,,,,353.0,5.0,hr
Route_Product_7,352,665_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_7,353,666_Wet_Etch,Wet_Etch,WE_BE_17,Wafer,uniform,0.648,0.03,min,0.486,min,,,,,,,,,,,,,,,,
