ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_4,181,362_TF,TF,TF_FE_104,Lot,uniform,69.63,3.48,min,59.1855,min,,,,,,,,,,,,,,,,
Route_Product_4,182,363_Wet_Etch,Wet_Etch,WE_FE_108,Wafer,uniform,0.642,0.03,min,0.4815,min,,,,,,,,,,,,,,,,
Route_Product_4,183,364_Wet_Etch,Wet_Etch,WE_FE_84,Wafer,uniform,0.87,0.04,min,0.6525,min,,,,,,,,,,,,,,,,
Route_Product_4,184,384_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.872,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_4,185,385_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,3.21,0.16,min,,,,,SU385_4,need,constant,8.0,,min,,,,,,,,
Route_Product_4,186,386_Litho,Litho,Litho_FE_92,Wafer,uniform,2.592,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_4,187,387_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,26.43,1.32,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,188,388_Implant,Implant,Implant_128,Wafer,uniform,0.864,0.04,min,0.648,min,,,SU128_2,need,,,,,,,,,,,,
Route_Product_4,189,389_Diffusion,Diffusion,Diffusion_FE_44,Batch,uniform,448.002,22.4,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_4,190,390_Litho,Litho,Litho_FE_92,Wafer,uniform,3.306,0.17,min,,,,,,,,,,,,,,,,,,
Route_Product_4,191,391_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,17.442,0.87,min,,,,,,,,,,,,,,,21.0,,,
Route_Product_4,192,392_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,27.666,1.38,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,193,394_Dry_Etch,Dry_Etch,DE_FE_72,Lot,uniform,69.69,3.48,min,,,,,,,,,,,,,,,,,,
Route_Product_4,194,395_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,170.394,8.52,min,,,,,,,,,,,,,,,,195.0,1.0,hr
Route_Product_4,195,396_Wet_Etch,Wet_Etch,WE_FE_41,Wafer,uniform,0.852,0.04,min,0.639,min,,,,,,,,,,,,,,,,
Route_Product_4,196,397_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.894,0.04,min,0.6705,min,,,,,,,,,,,,,,,,
Route_Product_4,197,398_Wet_Etch,Wet_Etch,WE_FE_85,Wafer,uniform,0.768,0.04,min,0.576,min,,,,,,,,,,,,,,,,
Route_Product_4,198,399_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.656,0.08,min,,,,,,,,,,,,,,,,,,
Route_Product_4,199,400_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,3.252,0.16,min,,,,,SU400_4,need,constant,8.0,,min,,,,,,,,
Route_Product_4,200,401_Litho,Litho,Litho_FE_92,Wafer,uniform,2.346,0.12,min,,,,,,,,,,,,,,,,,,
Route_Product_4,201,402_Litho_Met,Litho_Met,LithoMet_FE_19,Lot,uniform,23.838,1.19,min,,,,,,,,,,,,,,,36.0,,,
Route_Product_4,202,403_Litho_Met,Litho_Met,Litho_REG_FE_64,Lot,uniform,19.452,0.97,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,203,405_Dry_Etch,Dry_Etch,DE_FE_72,Lot,uniform,62.952,3.15,min,,,,,,,,,,,,,,,,,,
Route_Product_4,204,406_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,173.484,8.67,min,,,,,,,,,,,,,,,,,,
Route_Product_4,205,407_Dry_Etch,Dry_Etch,DE_FE_86,Lot,uniform,99.75,4.99,min,,,,,,,,,,,,,,,,206.0,1.0,hr
Route_Product_4,206,408_Wet_Etch,Wet_Etch,WE_FE_47,Wafer,uniform,1.026,0.05,min,0.7695,min,,,,,,,,,,,,,,,,
Route_Product_4,207,409_Wet_Etch,Wet_Etch,WE_FE_83,Wafer,uniform,0.756,0.04,min,0.567,min,,,,,,,,,,,,,,,,
Route_Product_4,208,410_Wet_Etch,Wet_Etch,WE_FE_85,Wafer,uniform,1.164,0.06,min,0.873,min,,,,,,,,,,,,,,,,
Route_Product_4,209,437_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.8,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_4,210,438_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.722,0.09,min,,,,,SU438_4,need,constant,8.0,,min,,,,,,,,
Route_Product_4,211,439_Litho,Litho,Litho_FE_92,Wafer,uniform,3.33,0.17,min,,,,,,,,,,,,,,,,,,
Route_Product_4,212,440_Litho,Litho,LithoTrack_FE_115,Wafer,uniform,1.818,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_4,213,441_Implant,Implant,Implant_128,Wafer,uniform,0.828,0.04,min,0.621,min,,,SU128_1,need,,,,,,,,,,,,
Route_Product_4,214,462_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.246,0.16,min,,,,,,,,,,,,,,,,,,
Route_Product_4,215,463_Delay,Delay_32,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_4,216,464_Dry_Etch,Dry_Etch,DE_BE_12,Lot,uniform,170.046,8.5,min,,,,,,,,,,,,,,,,,,
Route_Product_4,217,465_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.708,0.04,min,0.531,min,,,,,,,,,,,,,,,,
Route_Product_4,218,467_Wet_Etch,Wet_Etch,WE_BE_17,Wafer,uniform,1.02,0.05,min,0.765,min,,,,,,,,,,,,,,219.0,10.0,hr
Route_Product_4,219,468_Diffusion,Diffusion,Diffusion_BE_123,Batch,uniform,460.578,23.03,min,,,75.0,100.0,,,,,,,,,,,,,,
Route_Product_4,220,469_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,29.58,1.48,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,221,471_TF,TF,TF_BE_24,Lot,uniform,86.934,4.35,min,73.8939,min,,,,,,,,,,,,,,224.0,8.0,hr
Route_Product_4,222,472_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,20.52,1.03,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,223,473_TF,TF,TF_BE_40,Lot,uniform,71.286,3.56,min,60.5931,min,,,,,,,,,,,,,,,,
Route_Product_4,224,474_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.606,0.03,min,0.4545,min,,,,,,,,,,,,,,,,
Route_Product_4,225,476_Planar,Planar,Planar_BE_75,Lot,uniform,65.184,3.26,min,45.6288,min,,,,,,,,,,,,,,,,
Route_Product_4,226,477_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,19.506,0.98,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,227,478_Dielectric,Dielectric,Dielectric_BE_20,Lot,uniform,50.862,2.54,min,45.7758,min,,,,,,,,,,,,,,,,
Route_Product_4,228,481_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,15.348,0.77,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,229,482_TF,TF,TF_BE_26,Lot,uniform,76.152,3.81,min,64.7292,min,,,,,,,,,,,,,,,,
Route_Product_4,230,483_Wet_Etch,Wet_Etch,WE_BE_81,Wafer,uniform,0.882,0.04,min,0.6615,min,,,,,,,,,,,,,,,,
Route_Product_4,231,484_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.63,0.03,min,0.4725,min,,,,,,,,,,,,,,,,
Route_Product_4,232,494_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.458,0.07,min,,,,,SU494_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,233,495_Litho,Litho,LithoTrack_BE_117,Wafer,uniform,2.862,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_4,234,496_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.17,0.06,min,0.8775,min,,,,,,,,,,,,,,,,
Route_Product_4,235,497_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.496,0.12,min,,,,,SU497_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,236,498_Litho,Litho,Litho_BE_99,Wafer,uniform,2.352,0.12,min,,,,,,,,,,,,,,,,,,
Route_Product_4,237,499_Delay,Delay_32,Delay_32,Lot,uniform,240.0,12.0,min,,,,,,,,,,,,,,,,,,
Route_Product_4,238,501_Dry_Etch,Dry_Etch,DE_BE_67,Lot,uniform,86.778,4.34,min,,,,,,,,,,,,,,,,,,
Route_Product_4,239,502_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.128,0.06,min,0.846,min,,,,,,,,,,,,,,,,
Route_Product_4,240,503_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_4,241,504_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,23.106,1.16,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,242,505_Dry_Etch,Dry_Etch,DE_BE_11,Lot,uniform,114.882,5.74,min,,,,,,,,,,,,,,,,,,
Route_Product_4,243,506_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.11,0.06,min,0.8325,min,,,,,,,,,,,,,,,,
Route_Product_4,244,507_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,26.124,1.31,min,,,,,,,,,,,,,,,23.0,,,
Route_Product_4,245,509_TF,TF,TF_BE_23,Lot,uniform,86.994,4.35,min,73.9449,min,,,,,,,,,,,,,,,,
Route_Product_4,246,510_TF,TF,TF_BE_40,Lot,uniform,62.82,3.14,min,53.397,min,,,,,,,,,,,,,,247.0,2.0,hr
Route_Product_4,247,511_Planar,Planar,Planar_BE_75,Lot,uniform,63.618,3.18,min,44.5326,min,,,,,,,,,,,,,,248.0,2.0,hr
Route_Product_4,248,512_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,42.708,2.14,min,38.4372,min,,,,,,,,,,,,,,249.0,2.0,hr
Route_Product_4,249,515_Dielectric,Dielectric,Dielectric_BE_60,Lot,uniform,54.138,2.71,min,48.7242,min,,,,,,,,,,,,,,,,
Route_Product_4,250,516_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,26.16,1.31,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,251,517_TF,TF,TF_BE_26,Lot,uniform,62.226,3.11,min,52.8921,min,,,,,,,,,,,,,,,,
Route_Product_4,252,518_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.738,0.04,min,0.5535,min,,,,,,,,,,,,,,,,
Route_Product_4,253,519_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.078,0.15,min,,,,,SU519_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,254,520_Litho,Litho,Litho_BE_93,Wafer,uniform,1.8,0.09,min,,,,,,,,,,,,,,,,,,
Route_Product_4,255,521_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,15.54,0.78,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,256,522_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,19.776,0.99,min,,,,,,,,,,,,1.0,lot,254.0,31.0,,,
Route_Product_4,257,523_Dry_Etch,Dry_Etch,DE_BE_50,Lot,uniform,173.106,8.66,min,,,,,,,,,,,,,,,,,,
Route_Product_4,258,524_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,1.074,0.05,min,0.8055,min,,,,,,,,,,,,,,,,
Route_Product_4,259,525_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.17,0.06,min,0.8775,min,,,,,,,,,,,,,,,,
Route_Product_4,260,545_Litho,Litho,Litho_BE_110,Wafer,uniform,2.568,0.13,min,,,,,,,,,,,266.0,,,,,,,
Route_Product_4,261,546_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,28.89,1.44,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,262,547_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,15.888,0.79,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_4,263,548_Dry_Etch,Dry_Etch,DE_BE_66,Lot,uniform,98.862,4.94,min,,,,,DE_BE_66_1,need,,,,,,,,,,,,
Route_Product_4,264,549_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.116,0.06,min,0.837,min,,,,,,,,,,,,,,,,
Route_Product_4,265,550_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.282,0.16,min,,,,,SU550_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,266,551_Litho,Litho,Litho_BE_110,Wafer,uniform,1.962,0.1,min,,,,,,,,,,,284.0,,,,,,,
Route_Product_4,267,552_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,0.9,0.05,min,0.675,min,,,,,,,,,,,,,,,,
Route_Product_4,268,554_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,107.724,5.39,min,,,,,DE_BE_13_1,need,,,,,,,,,,270.0,4.0,hr
Route_Product_4,269,555_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.78,0.04,min,0.585,min,,,,,,,,,,,,,,,,
Route_Product_4,270,556_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.652,1.03,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,271,558_TF,TF,TF_BE_23,Lot,uniform,65.202,3.26,min,55.4217,min,,,,,,,,,,,,,,273.0,6.0,hr
Route_Product_4,272,559_TF,TF,TF_BE_40,Lot,uniform,82.764,4.14,min,70.3494,min,,,,,,,,,,,,,,,,
Route_Product_4,273,560_Planar,Planar,Planar_BE_75,Lot,uniform,64.146,3.21,min,44.9022,min,,,,,,,,,,,,,,274.0,2.0,hr
Route_Product_4,274,561_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,33.6,1.68,min,30.24,min,,,,,,,,,,,,,,275.0,2.0,hr
Route_Product_4,275,562_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,42.9,2.15,min,,,,,,,,,,,,,,,,,,
Route_Product_4,276,563_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,13.248,0.66,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,277,564_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.87,0.04,min,0.6525,min,,,,,,,,,,,,,,,,
Route_Product_4,278,565_Litho,Litho,Litho_BE_110,Wafer,uniform,2.874,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_4,279,566_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,25.47,1.27,min,,,,,,,,,,,,,,,19.0,,,
Route_Product_4,280,567_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.836,1.44,min,,,,,,,,,,,,1.0,lot,278.0,44.0,,,
Route_Product_4,281,568_Dry_Etch,Dry_Etch,DE_BE_66,Lot,uniform,116.034,5.8,min,,,,,DE_BE_66_2,need,,,,,,,,,,,,
Route_Product_4,282,569_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,0.75,0.04,min,0.5625,min,,,,,,,,,,,,,,,,
Route_Product_4,283,570_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,1.98,0.1,min,,,,,SU570_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,284,571_Litho,Litho,Litho_BE_110,Wafer,uniform,2.76,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_4,285,572_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,17.124,0.86,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,286,573_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,22.71,1.14,min,,,,,,,,,,,,1.8,lot,284.0,100.0,,,
Route_Product_4,287,574_Dry_Etch,Dry_Etch,DE_BE_65,Lot,uniform,92.148,4.61,min,,,,,,,,,,,,,,,,,,
Route_Product_4,288,575_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.056,0.05,min,0.792,min,,,,,,,,,,,,,,,,
Route_Product_4,289,577_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,88.212,4.41,min,,,,,DE_BE_13_2,need,,,,,,,,,,,,
Route_Product_4,290,578_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.906,0.05,min,0.6795,min,,,,,,,,,,,,,,,,
Route_Product_4,291,579_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,24.558,1.23,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,292,581_TF,TF,TF_BE_23,Lot,uniform,60.558,3.03,min,51.4743,min,,,,,,,,,,,,,,,,
Route_Product_4,293,582_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,23.352,1.17,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,294,583_TF,TF,TF_BE_40,Lot,uniform,68.91,3.45,min,58.5735,min,,,,,,,,,,,,,,295.0,2.0,hr
Route_Product_4,295,584_Planar,Planar,Planar_BE_75,Lot,uniform,51.36,2.57,min,35.952,min,,,,,,,,,,,,,,296.0,2.0,hr
Route_Product_4,296,585_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,48.114,2.41,min,43.3026,min,,,,,,,,,,,,,,297.0,2.0,hr
Route_Product_4,297,586_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,36.954,1.85,min,,,,,,,,,,,,,,,,,,
Route_Product_4,298,587_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,27.75,1.39,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,299,588_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.726,0.04,min,0.5445,min,,,,,,,,,,,,,,,,
Route_Product_4,300,595_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.198,0.16,min,,,,,SU595_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,301,596_Litho,Litho,Litho_BE_110,Wafer,uniform,2.64,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_4,302,597_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,22.98,1.15,min,,,,,,,,,,,,,,,35.0,,,
Route_Product_4,303,598_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.8,1.44,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_4,304,599_Dry_Etch,Dry_Etch,DE_BE_65,Lot,uniform,81.864,4.09,min,,,,,,,,,,,,,,,,,,
Route_Product_4,305,600_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.086,0.05,min,0.8145,min,,,,,,,,,,,,,,,,
Route_Product_4,306,602_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,117.504,5.88,min,,,,,DE_BE_13_1,need,,,,,,,,,,307.0,1.0,hr
Route_Product_4,307,603_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.062,0.05,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_4,308,604_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.802,1.04,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_4,309,606_TF,TF,TF_BE_23,Lot,uniform,67.878,3.39,min,57.6963,min,,,,,,,,,,,,,,,,
Route_Product_4,310,607_TF,TF,TF_BE_40,Lot,uniform,78.96,3.95,min,67.116,min,,,,,,,,,,,,,,311.0,2.0,hr
Route_Product_4,311,608_Planar,Planar,Planar_BE_75,Lot,uniform,53.154,2.66,min,37.2078,min,,,,,,,,,,,,,,312.0,2.0,hr
Route_Product_4,312,609_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,54.618,2.73,min,49.1562,min,,,,,,,,,,,,,,313.0,2.0,hr
Route_Product_4,313,610_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,35.874,1.79,min,,,,,,,,,,,,,,,,,,
Route_Product_4,314,611_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,11.838,0.59,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_4,315,612_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.666,0.03,min,0.4995,min,,,,,,,,,,,,,,,,
Route_Product_4,316,619_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.97,0.15,min,,,,,SU619_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,317,620_Litho,Litho,Litho_BE_110,Wafer,uniform,1.68,0.08,min,,,,,,,,,,,,,,,,,,
Route_Product_4,318,621_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,15.048,0.75,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,319,622_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,26.844,1.34,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,320,623_Dry_Etch,Dry_Etch,DE_BE_65,Lot,uniform,148.926,7.45,min,,,,,,,,,,,,,,,,,,
Route_Product_4,321,624_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.038,0.05,min,0.7785,min,,,,,,,,,,,,,,,,
Route_Product_4,322,626_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,78.666,3.93,min,,,,,DE_BE_13_2,need,,,,,,,,,,,,
Route_Product_4,323,627_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.104,0.06,min,0.828,min,,,,,,,,,,,,,,,,
Route_Product_4,324,628_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,23.142,1.16,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_4,325,630_TF,TF,TF_BE_23,Lot,uniform,76.368,3.82,min,64.9128,min,,,,,,,,,,,,,,,,
Route_Product_4,326,631_TF,TF,TF_BE_40,Lot,uniform,86.484,4.32,min,73.5114,min,,,,,,,,,,,,,,327.0,2.0,hr
Route_Product_4,327,632_Planar,Planar,Planar_BE_75,Lot,uniform,66.894,3.34,min,46.8258,min,,,,,,,,,,,,,,328.0,2.0,hr
Route_Product_4,328,633_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,48.138,2.41,min,43.3242,min,,,,,,,,,,,,,,329.0,2.0,hr
Route_Product_4,329,634_Dielectric,Dielectric,Dielectric_BE_28,Lot,uniform,45.858,2.29,min,,,,,,,,,,,,,,,,330.0,4.0,hr
Route_Product_4,330,635_Diffusion,Diffusion,Diffusion_BE_123,Batch,uniform,434.694,21.73,min,,,100.0,125.0,,,,,,,,,,,,,,
Route_Product_4,331,636_TF,TF,TF_BE_26,Lot,uniform,60.552,3.03,min,51.4692,min,,,,,,,,,,,,,,,,
Route_Product_4,332,637_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.954,0.05,min,0.7155,min,,,,,,,,,,,,,,,,
Route_Product_4,333,638_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.748,0.14,min,,,,,SU638_4,need,constant,15.0,,min,,,,,,,,
Route_Product_4,334,639_Litho,Litho,Litho_BE_110,Wafer,uniform,3.096,0.15,min,,,,,,,,,,,,,,,,,,
Route_Product_4,335,640_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.622,1.03,min,,,,,,,,,,,,,,,29.0,,,
Route_Product_4,336,641_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.758,1.44,min,,,,,,,,,,,,,,,23.0,,,
Route_Product_4,337,642_Dry_Etch,Dry_Etch,DE_BE_48,Lot,uniform,117.396,5.87,min,,,,,,,,,,,,,,,,,,
Route_Product_4,338,643_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.774,0.04,min,0.5805,min,,,,,,,,,,,,,,,,
Route_Product_4,339,644_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.02,0.05,min,0.765,min,,,,,,,,,,,,,,,,
Route_Product_4,340,645_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.214,1.01,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_4,341,646_TF,TF,TF_BE_2,Lot,uniform,63.762,3.19,min,54.1977,min,,,,,,,,,,,,,,,,
Route_Product_4,342,647_TF,TF,TF_BE_26,Lot,uniform,63.534,3.18,min,54.0039,min,,,,,,,,,,,,,,,,
Route_Product_4,343,648_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.786,0.04,min,0.5895,min,,,,,,,,,,,,,,,,
