ROUTE,STEP,STEP DESCRIPTION,AREA,TOOLGROUP,PROCESSING UNIT,PROCESSINGTIME DISTRIBUTION,MEAN,OFFSET,PT UNITS,CASCADING INTERVAL,C Units,BATCH MINIMUM,BATCH MAXIMUM,SETUP,WHEN,SETUP DISTRIBUTION,SETUP TIME,OFFSET.1,ST UNITS,STEP FOR LTL DEDICATION,REWORK PROBABILITY in %,R UNIT,STEP FOR REWORK,PROCESSING PROBABILITY in % (Sampling),STEP FOR CRITICAL QUEUE TIME,CQT,CQTUNITS
Route_Product_5,181,524_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,1.074,0.05,min,0.8055,min,,,,,,,,,,,,,,,,
Route_Product_5,182,525_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.17,0.06,min,0.8775,min,,,,,,,,,,,,,,,,
Route_Product_5,183,545_Litho,Litho,Litho_BE_110,Wafer,uniform,2.568,0.13,min,,,,,,,,,,,189.0,,,,,,,
Route_Product_5,184,546_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,28.89,1.44,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_5,185,547_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,15.888,0.79,min,,,,,,,,,,,,,,,30.0,,,
Route_Product_5,186,548_Dry_Etch,Dry_Etch,DE_BE_66,Lot,uniform,98.862,4.94,min,,,,,DE_BE_66_1,need,,,,,,,,,,,,
Route_Product_5,187,549_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.116,0.06,min,0.837,min,,,,,,,,,,,,,,,,
Route_Product_5,188,550_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.282,0.16,min,,,,,SU550_5,need,constant,15.0,,min,,,,,,,,
Route_Product_5,189,551_Litho,Litho,Litho_BE_110,Wafer,uniform,1.962,0.1,min,,,,,,,,,,,,,,,,,,
Route_Product_5,190,552_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,0.9,0.05,min,0.675,min,,,,,,,,,,,,,,,,
Route_Product_5,191,554_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,107.724,5.39,min,,,,,DE_BE_13_1,need,,,,,,,,,,193.0,4.0,hr
Route_Product_5,192,555_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.78,0.04,min,0.585,min,,,,,,,,,,,,,,,,
Route_Product_5,193,556_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.652,1.03,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_5,194,558_TF,TF,TF_BE_23,Lot,uniform,65.202,3.26,min,55.4217,min,,,,,,,,,,,,,,196.0,6.0,hr
Route_Product_5,195,559_TF,TF,TF_BE_40,Lot,uniform,82.764,4.14,min,70.3494,min,,,,,,,,,,,,,,,,
Route_Product_5,196,560_Planar,Planar,Planar_BE_75,Lot,uniform,64.146,3.21,min,44.9022,min,,,,,,,,,,,,,,197.0,2.0,hr
Route_Product_5,197,561_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,33.6,1.68,min,30.24,min,,,,,,,,,,,,,,198.0,2.0,hr
Route_Product_5,198,562_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,42.9,2.15,min,,,,,,,,,,,,,,,,,,
Route_Product_5,199,563_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,13.248,0.66,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_5,200,564_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.87,0.04,min,0.6525,min,,,,,,,,,,,,,,,,
Route_Product_5,201,565_Litho,Litho,Litho_BE_110,Wafer,uniform,2.874,0.14,min,,,,,,,,,,,,,,,,,,
Route_Product_5,202,566_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,25.47,1.27,min,,,,,,,,,,,,,,,19.0,,,
Route_Product_5,203,567_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.836,1.44,min,,,,,,,,,,,,1.0,lot,201.0,44.0,,,
Route_Product_5,204,568_Dry_Etch,Dry_Etch,DE_BE_66,Lot,uniform,116.034,5.8,min,,,,,DE_BE_66_2,need,,,,,,,,,,,,
Route_Product_5,205,569_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,0.75,0.04,min,0.5625,min,,,,,,,,,,,,,,,,
Route_Product_5,206,595_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,3.198,0.16,min,,,,,SU595_5,need,constant,15.0,,min,,,,,,,,
Route_Product_5,207,596_Litho,Litho,Litho_BE_110,Wafer,uniform,2.64,0.13,min,,,,,,,,,,,,,,,,,,
Route_Product_5,208,597_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,22.98,1.15,min,,,,,,,,,,,,,,,35.0,,,
Route_Product_5,209,598_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,28.8,1.44,min,,,,,,,,,,,,,,,50.0,,,
Route_Product_5,210,599_Dry_Etch,Dry_Etch,DE_BE_65,Lot,uniform,81.864,4.09,min,,,,,,,,,,,,,,,,,,
Route_Product_5,211,600_Wet_Etch,Wet_Etch,WE_BE_9,Wafer,uniform,1.086,0.05,min,0.8145,min,,,,,,,,,,,,,,,,
Route_Product_5,212,602_Dry_Etch,Dry_Etch,DE_BE_13,Lot,uniform,117.504,5.88,min,,,,,DE_BE_13_1,need,,,,,,,,,,213.0,1.0,hr
Route_Product_5,213,603_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,1.062,0.05,min,0.7965,min,,,,,,,,,,,,,,,,
Route_Product_5,214,604_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.802,1.04,min,,,,,,,,,,,,,,,38.0,,,
Route_Product_5,215,606_TF,TF,TF_BE_23,Lot,uniform,67.878,3.39,min,57.6963,min,,,,,,,,,,,,,,,,
Route_Product_5,216,607_TF,TF,TF_BE_40,Lot,uniform,78.96,3.95,min,67.116,min,,,,,,,,,,,,,,217.0,2.0,hr
Route_Product_5,217,608_Planar,Planar,Planar_BE_75,Lot,uniform,53.154,2.66,min,37.2078,min,,,,,,,,,,,,,,218.0,2.0,hr
Route_Product_5,218,609_Dielectric,Dielectric,Dielectric_BE_27,Lot,uniform,54.618,2.73,min,49.1562,min,,,,,,,,,,,,,,219.0,2.0,hr
Route_Product_5,219,610_Dielectric,Dielectric,Dielectric_BE_21,Lot,uniform,35.874,1.79,min,,,,,,,,,,,,,,,,,,
Route_Product_5,220,611_Def_Met,Def_Met,DefMet_BE_33,Lot,uniform,11.838,0.59,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_5,221,612_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.666,0.03,min,0.4995,min,,,,,,,,,,,,,,,,
Route_Product_5,222,645_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,20.214,1.01,min,,,,,,,,,,,,,,,42.0,,,
Route_Product_5,223,646_TF,TF,TF_BE_2,Lot,uniform,63.762,3.19,min,54.1977,min,,,,,,,,,,,,,,,,
Route_Product_5,224,647_TF,TF,TF_BE_26,Lot,uniform,63.534,3.18,min,54.0039,min,,,,,,,,,,,,,,,,
Route_Product_5,225,648_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,0.786,0.04,min,0.5895,min,,,,,,,,,,,,,,,,
Route_Product_5,226,649_Litho,Litho,LithoTrack_FE_95,Wafer,uniform,2.646,0.13,min,,,,,SU649_5,need,constant,15.0,,min,,,,,,,,
Route_Product_5,227,650_Litho,Litho,Litho_BE_110,Wafer,uniform,2.436,0.12,min,,,,,,,,,,,,,,,,,,
Route_Product_5,228,651_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,24.306,1.22,min,,,,,,,,,,,,,,,29.0,,,
Route_Product_5,229,652_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,24.804,1.24,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_5,230,653_Dry_Etch,Dry_Etch,DE_BE_48,Lot,uniform,162.72,8.14,min,,,,,,,,,,,,,,,,,,
Route_Product_5,231,654_Wet_Etch,Wet_Etch,WE_BE_14,Wafer,uniform,0.738,0.04,min,0.5535,min,,,,,,,,,,,,,,,,
Route_Product_5,232,655_Wet_Etch,Wet_Etch,WE_BE_16,Wafer,uniform,0.738,0.04,min,0.5535,min,,,,,,,,,,,,,,,,
Route_Product_5,233,656_Def_Met,Def_Met,DefMet_BE_42,Lot,uniform,8.196,0.41,min,,,,,,,,,,,,,,,10.0,,,
Route_Product_5,234,657_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,18.816,0.94,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_5,235,658_Dielectric,Dielectric,Dielectric_BE_28,Lot,uniform,34.842,1.74,min,,,,,,,,,,,,,,,,,,
Route_Product_5,236,659_Wet_Etch,Wet_Etch,WE_BE_82,Wafer,uniform,1.158,0.06,min,0.8685,min,,,,,,,,,,,,,,,,
Route_Product_5,237,661_Litho,Litho,Litho_BE_110,Wafer,uniform,2.472,0.12,min,,,,,,,,,,,,,,,,,,
Route_Product_5,238,662_Litho_Met,Litho_Met,LithoMet_BE_18,Lot,uniform,25.05,1.25,min,,,,,,,,,,,,,,,36.0,,,
Route_Product_5,239,663_Litho_Met,Litho_Met,Litho_REG_BE_63,Lot,uniform,15.174,0.76,min,,,,,,,,,,,,,,,100.0,,,
Route_Product_5,240,664_Dry_Etch,Dry_Etch,DE_BE_69,Lot,uniform,66.462,3.32,min,,,,,,,,,,,,,,,,242.0,5.0,hr
Route_Product_5,241,665_Delay,Delay,Delay_32,Lot,uniform,120.0,6.0,min,,,,,,,,,,,,,,,,,,
Route_Product_5,242,666_Wet_Etch,Wet_Etch,WE_BE_17,Wafer,uniform,0.648,0.03,min,0.486,min,,,,,,,,,,,,,,,,
